human_gene_name	human_gene_id	primary_state	drug_key	drug_name	sources	pair_source_count	raw_actions	normalized_action	desired_action	direction_match	mechanism_text	max_clinical_phase	approval_or_warning	disease_context	upstream_evidence_sources	mouse_spatial_score	human_support_score	pharmacology_score	repair_safety_penalty	target_final_priority_score	target_priority_tier	pair_qualifies_for_tier_a	claim_boundary
MT-ND5	ENSG00000198786	mechanical_adverse	CHEMBL1431	METFORMIN	Open Targets	1		unknown	inhibit	unknown	Open Targets drug-clinical candidate association	0.0	Black Box Warning: None	ABCA4 retinopathy; Abdominal obesity; Achilles tendinopathy; Achilles tendon pain; Alopecia universalis; Alzheimer disease; Anxiety; Atypical behavior; B-cell chronic lymphocytic leukemia; Bardet-Biedl syndrome; Becker muscular dystrophy; COVID-19; Chronic pain; Cirrhosis; Cognitive impairment; Disorder of lipid metabolism; Duchenne muscular dystrophy; Ewing sarcoma; Fanconi anemia; Fatigue; Glucose intolerance; Graves ophthalmopathy; HER2 positive breast carcinoma; Hepatic fibrosis; Hepatic steatosis; Huntington disease; Hyperglycemia; Hyperinsulinemia; Hypertension; Impaired glucose tolerance; Increased body weight; Infertility; Insulin resistance; Intrahepatic cholestasis of pregnancy; Low back pain; Mental deterioration; Miscarriage; Nephropathy; Neurodegeneration; Obesity; Oligomenorrhea; Optic neuropathy; Overweight; Parkinson disease; Peripheral demyelination; Renal insufficiency; Seizure; Sepsis; Short stature; Stroke; Weight loss; Wolfram syndrome 2; abdominal aortic aneurysm; abnormal glucose tolerance; acanthosis nigricans; acne; acute kidney injury; acute leukemia; acute lymphoblastic leukemia; acute mountain sickness; acute myeloid leukemia; adenocarcinoma; adenoma; advanced solid tumor cancer; advanced solid tumors; advanced solid tumour; age-related conditions; age-related macular degeneration; aging; alimentary obesity; alopecia areata; alopecia totalis; amyotrophic lateral sclerosis; angina pectoris; angina unstable; anovulation; anovulatory infertility; asthma; atherosclerosis; atherosclerotic cardiovascular diseases; atrial fibrillation; atrophic macular degeneration; atypical complex hyperplasia; atypical endometrial hyperplasia; atypical teratoid rhabdoid tumor; autism; autosomal dominant polycystic kidney disease; bacterial infectious disease; benign prostatic hyperplasia; benign thyroid nodules; beta-cell function impairment; biochemical recurrence; bipolar disorder; blood glucose level; body weight gain; brain neoplasm; breast cancer; bronchopulmonary dysplasia; burn; cancer; cardiac fibrosis; cardiovascular disease risk factors; cardiovascular disorder; cardiovascular events; cardiovascular risk; cardiovascular risk factors; castration-resistant prostate cancer; cerebral palsy; cervical cancer; cesarean section scar defect; chondrosarcoma; chronic HIV infection; chronic anovulation; chronic hepatitis C virus infection; chronic kidney disease; chronic low-grade inflammation; chronic obstructive pulmonary disease; chronic pancreatitis; chronic periodontitis; class II furcation defects; clear cell adenocarcinoma; clomiphene resistance; clonal hematopoiesis; cognitive disorder; cognitive dysfunction; colorectal cancer; complex atypical hyperplasia; coronary artery disorder; coronavirus disease 2019 (covid-19); cutaneous warts; cystic fibrosis-related diabetes; cytopenia; dementia due to Alzheimer's disease; dengue disease; depressed mood; depressive disorder; diabetes mellitus; diabetic complication; diabetic kidney disease; diabetic retinopathy; diastolic dysfunction; differentiated thyroid carcinoma; diffuse large B-cell lymphoma; disease progression; ductal breast carcinoma in situ; elevated blood glucose; endometrial cancer; endometrial carcinoma; endometrial hyperplasia; endometrial hyperplasia without atypia; endometrium adenocarcinoma; endothelial dysfunction; ependymoma; esophageal adenocarcinoma; esophageal squamous cell carcinoma; estrogen-receptor positive breast cancer; excessive appetite; fallopian tube cancer; fat accumulation; fatty liver disease; female infertility; fibromyalgia; focal segmental glomerulosclerosis; follicular lymphoma; fragile X syndrome; frailty; freckles; frontotemporal dementia; gastric cancer; gastroesophageal junction adenocarcinoma; gastroesophageal junction cancer; gestational diabetes; glaucoma; glioblastoma; glioma; glucose measurement; glucose metabolism abnormalities; glucose metabolism disease; gout; head and neck cancer; head and neck squamous cell carcinoma; healthy live birth; heart disorder; heart failure; heart failure with preserved ejection fraction; hepatic gluconeogenesis; hepatitis B virus infection; hepatitis C; hepatocellular carcinoma; hereditary leiomyomatosis and renal cell cancer; hidradenitis suppurativa; high grade serous carcinoma; horizontal ridge deficit; hormone receptor positive breast cancer; hormone receptor-positive breast cancer; human immunodeficiency virus infection; hyperandrogenism; hyperlipidemia; hyperprolactinemia; hypertensive disorder; hypopharynx squamous cell carcinoma; idiopathic pulmonary fibrosis; immune dysregulation; impacted mandibular third molar; impaired cognitive performance; impaired endurance exercise capacity; impaired fasting glucose; implant stability; inadequate glycemic control; increased body mass index; increased endometrial thickness; infertility disorder; inflammation; inherited lipid metabolism disorder; insulin sensitivity; intermittent vascular claudication; intertrochanteric femur fracture; intrabony defects; intrahepatic cholangiocarcinoma; intrahepatic fat contents; ischemia with non-obstructive coronary arteries; kidney failure; language deficits; laryngeal squamous cell carcinoma; latent autoimmune diabetes in adults; left ventricular dysfunction; leprosy; lipodystrophy; live birth rate; liver disorder; long COVID; longevity-related outcomes; low milk supply; low-grade serous ovarian cancer; lung adenocarcinoma; lung cancer; macrovascular complications; major depressive disorder; male hypogonadism; malignant colon neoplasm; malignant pancreatic neoplasm; medulloblastoma; melanoma; menopausal symptoms; metabolic disease; metabolic disturbance; metabolic dysfunction-associated fatty liver disease; metabolic dysfunction-associated steatohepatitis; metabolic dysfunction-associated steatotic liver disease; metabolic dysregulation; metabolic syndrome; metabolically unhealthy obesity; metastatic breast cancer; microsatellite instability-high solid tumors; microvascular complications; microvascular dysfunction; mild cognitive impairment; multiple sclerosis; muscle regrowth impairment; myalgic encephalomeyelitis/chronic fatigue syndrome; myocardial infarction; myocardial ischemia; myotonic dystrophy type 1; neoplasm of thorax; nephrogenic diabetes insipidus; neurodevelopmental impairment; neuroendocrine neoplasm; neuropathic pain; nicotine withdrawal; nocturnal blood pressure; non-alcoholic fatty liver; non-muscle-invasive bladder cancer; non-small cell lung carcinoma; obesity disorder; obstructive sleep apnea syndrome; optic nerve degeneration; oral cavity leukoplakia; oral cavity squamous cell carcinoma; oral mucosa leukoplakia; oral submucous fibrosis; oropharynx squamous cell carcinoma; osteoarthritis; osteoarthritis, hand; osteoarthritis, knee; osteosarcoma; ovarian cancer; ovarian carcinoma; ovarian hyper-stimulation syndrome; ovulation failure; pancreatic adenocarcinoma; pancreatic ductal adenocarcinoma; pancreatic endocrine dysfunction; pancreatic exocrine dysfunction; pancreatic well-differentiated neuroendocrine tumors; papillary renal cell carcinoma; perceived stress response; peri-implant bone density; periapical periodontitis; perinatal asphyxia; periodontal intra-bony defect; periodontitis; peripheral arterial disease; peripheral neuropathy; plasma cell myeloma; polycystic ovarian syndrome; polycystic ovary syndrome; poor glycemic control; portal hypertension; post chronic pancreatitis diabetes mellitus; post-COVID condition; postmenopausal; postoperative complications; postoperative hyperglycemia; postprandial glycaemic excursions; postprandial hyperglycemia; pre-diabetes; prediabetes mellitus; prediabetes syndrome; prediabetic hyperglycemia; preeclampsia; pregestational diabetes mellitus; pregnancy disorder; pregnancy outcomes; premature pubarche; prematurity-related brain injury; primary hyperlipidemia; primary peritoneal carcinoma; prostate cancer; prostate carcinoma; psoriasis; psoriasis vulgaris; psoriatic arthritis; psoriatic plaques; pulmonary adenocarcinoma; pulmonary arterial hypertension; pulmonary hypertension; pulmonary sarcoidosis; pulmonary tuberculosis; rectal cancer; rectal carcinoma; rectum adenocarcinoma; reduced reproductive potential; renal cell adenocarcinoma; renal cell carcinoma; response to metformin; rhabdomyosarcoma; rheumatoid arthritis; rising prostate-specific antigen levels; rising serum prostate-specific antigen level; sarcoma; sarcopenia; schizophrenia; septic shock; sickle cell disease; small cell lung carcinoma; social withdrawal; solid tumor cancers; solid tumors; stable coronary syndromes; steatosis; stress resilience; subclinical myocardial dysfunction; succinate dehydrogenase renal cell carcinoma; surgical site infections; symptomatic apical periodontitis; synovium hyperplasia; thermal injury; thyroid cancer; thyroid gland papillary carcinoma; transient hyperglycemia; triple-negative breast carcinoma; tuberculosis; type 1 diabetes mellitus; type 2 diabetes mellitus; type 3c diabetes; ulcerative colitis; upper aerodigestive tract neoplasm; urachus cancer; urinary bladder cancer; urogenital neoplasm; urothelial carcinoma; vaginal cancer; variceal hemorrhage; vascular dementia; vascular dysfunction; vertebrobasilar dissecting aneurysm; vitiligo; vulva cancer; weight management; weight regain	Open Targets Platform	33.84099040956678	13.465192743525977	15.647967533414494	3.0	59.95415068650725	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
MT-ND5	ENSG00000198786	mechanical_adverse	CHEMBL1703	METFORMIN HYDROCHLORIDE	DGIdb; Open Targets	2	inhibitor: INHIBITORY	inhibit	inhibit	matched	DGIdb interaction type; Open Targets drug-clinical candidate association	0.0	Black Box Warning: None	B-cell chronic lymphocytic leukemia; Endometrial Intraepithelial Neoplasia; Hyperglycemia; Insulin resistance; Obesity; Overweight; acute lymphoblastic leukemia; breast cancer; cervical cancer; chronic kidney disease; diabetes mellitus; ductal breast carcinoma in situ; early puberty; endometrial cancer; endometriosis; exocrine pancreatic carcinoma; fallopian tube cancer; frailty; gestational diabetes; glioblastoma; head and neck cancer; head and neck squamous cell carcinoma; hormone receptor-negative breast cancer; invasive breast carcinoma; lymphoma; madhumeha; malignant pancreatic neoplasm; non-small cell lung carcinoma; oral cavity cancer; oropharynx cancer; osteoarthritis; ovarian cancer; pancreatic adenocarcinoma; plasma cell myeloma; polycystic ovarian syndrome; polycystic ovary syndrome; precocious puberty; prediabetes syndrome; primary peritoneal carcinoma; prostate cancer; sarcopenia; soft tissue sarcoma; solid tumor; type 2 diabetes mellitus; uterine cancer; vitiligo	ChEMBL; Open Targets Platform	33.84099040956678	13.465192743525977	15.647967533414494	3.0	59.95415068650725	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
MT-ND5	ENSG00000198786	mechanical_adverse	CHEMBL3545135	NV-128	DGIdb	1	inhibitor: INHIBITORY	inhibit	inhibit	matched	DGIdb interaction type	0.0			ChEMBL	33.84099040956678	13.465192743525977	15.647967533414494	3.0	59.95415068650725	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
MT-ND5	ENSG00000198786	mechanical_adverse	CHEMBL5314386	ME-344	DGIdb; Open Targets	2	inhibitor: INHIBITORY	inhibit	inhibit	matched	DGIdb interaction type; Open Targets drug-clinical candidate association	0.0		breast cancer; colorectal cancer; neoplasm; solid tumour/cancer	ChEMBL; Open Targets Platform	33.84099040956678	13.465192743525977	15.647967533414494	3.0	59.95415068650725	tier_b	False	therapeutic hypothesis; not efficacy or treatment recommendation
MYBPC3	ENSG00000134571	mechanical_adverse	NCIT:C166579	OMECAMTIV MECARBIL	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			TTD	36.26427856240813	13.309644958837541	7.5	12.0	45.073923521245675	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
MYH7	ENSG00000092054	mechanical_adverse	CHEMBL1800955	OMECAMTIV MECARBIL	ChEMBL; Open Targets	2	ACTIVATOR	activate	inhibit	mismatched	Cardiac myosin activator	3.0		Stroke; acute heart failure; angina pectoris; cardiovascular death; cardiovascular disorder; heart failure; heart failure events; ischemic cardiomyopathy; left ventricular systolic dysfunction; systolic heart failure	ChEMBL mechanism; Open Targets Platform	37.141655837024786	14.728942737573128	30.0	15.0	66.87059857459792	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
MYH7	ENSG00000092054	mechanical_adverse	CHEMBL4297517	MAVACAMTEN	ChEMBL; Open Targets	2	INHIBITOR	inhibit	inhibit	protective_conflict	Cardiac myosin inhibitor	4.0	Black Box Warning: None	Hypertension; cardiovascular disorder; heart failure; hypertrophic cardiomyopathy; ischemia; left ventricular ejection fraction; left ventricular outflow tract obstruction	ChEMBL mechanism; Open Targets Platform	37.141655837024786	14.728942737573128	30.0	15.0	66.87059857459792	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
MYH7	ENSG00000092054	mechanical_adverse	CHEMBL4594304	DANICAMTIV	ChEMBL; Open Targets	2	ACTIVATOR	activate	inhibit	mismatched	Cardiac myosin activator	2.0		acute heart failure; dilated cardiomyopathy; heart failure	ChEMBL mechanism; Open Targets Platform	37.141655837024786	14.728942737573128	30.0	15.0	66.87059857459792	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
MYH7	ENSG00000092054	mechanical_adverse	NCIT:C166579	OMECAMTIV MECARBIL	DGIdb	1	activator: ACTIVATING	activate	inhibit	mismatched	DGIdb interaction type	0.0			ChEMBL	37.141655837024786	14.728942737573128	30.0	15.0	66.87059857459792	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
MYH7	ENSG00000092054	mechanical_adverse	NCIT:C167013	DANICAMTIV	DGIdb	1	activator: ACTIVATING	activate	inhibit	mismatched	DGIdb interaction type	0.0			ChEMBL	37.141655837024786	14.728942737573128	30.0	15.0	66.87059857459792	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
MYH7	ENSG00000092054	mechanical_adverse	RXCUI:2600867	MAVACAMTEN	DGIdb	1	inhibitor: INHIBITORY	inhibit	inhibit	protective_conflict	DGIdb interaction type	0.0			ChEMBL	37.141655837024786	14.728942737573128	30.0	15.0	66.87059857459792	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
NPPA	ENSG00000175206	mechanical_adverse	NCIT:C29107	IV FLUID	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	38.80541503902978	17.121553207727636	6.432515092347316	12.0	50.359483339104735	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
NPPA	ENSG00000175206	mechanical_adverse	RXCUI:104416	AMLODIPINE BESYLATE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			PharmGKB	38.80541503902978	17.121553207727636	6.432515092347316	12.0	50.359483339104735	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
NPPA	ENSG00000175206	mechanical_adverse	RXCUI:1256	AZATHIOPRINE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	38.80541503902978	17.121553207727636	6.432515092347316	12.0	50.359483339104735	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
NPPA	ENSG00000175206	mechanical_adverse	RXCUI:2409	CHLORTHALIDONE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			PharmGKB	38.80541503902978	17.121553207727636	6.432515092347316	12.0	50.359483339104735	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
NR2F2	ENSG00000185551	immune_fibrotic_adverse	CHEMBL225963	PYRIDABEN	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			DTC	33.6508020525784	6.160607763568144	7.32903282806769	4.0	43.14044264421423	tier_c	False	therapeutic hypothesis; not efficacy or treatment recommendation
NR2F2	ENSG00000185551	immune_fibrotic_adverse	CHEMBL509617	RESACTIN A	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			DTC	33.6508020525784	6.160607763568144	7.32903282806769	4.0	43.14044264421423	tier_c	False	therapeutic hypothesis; not efficacy or treatment recommendation
NR2F2	ENSG00000185551	immune_fibrotic_adverse	CHEMBL530291	CHEMBL:CHEMBL530291	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			DTC	33.6508020525784	6.160607763568144	7.32903282806769	4.0	43.14044264421423	tier_c	False	therapeutic hypothesis; not efficacy or treatment recommendation
NR2F2	ENSG00000185551	immune_fibrotic_adverse	CHEMBL580340	CHEMBL:CHEMBL580340	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			DTC	33.6508020525784	6.160607763568144	7.32903282806769	4.0	43.14044264421423	tier_c	False	therapeutic hypothesis; not efficacy or treatment recommendation
NR2F2	ENSG00000185551	immune_fibrotic_adverse	CHEMBL584442	CHEMBL:CHEMBL584442	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			DTC	33.6508020525784	6.160607763568144	7.32903282806769	4.0	43.14044264421423	tier_c	False	therapeutic hypothesis; not efficacy or treatment recommendation
NR2F2	ENSG00000185551	immune_fibrotic_adverse	NCIT:C171712	CYCLOHEXIMIDE	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			DTC	33.6508020525784	6.160607763568144	7.32903282806769	4.0	43.14044264421423	tier_c	False	therapeutic hypothesis; not efficacy or treatment recommendation
POSTN	ENSG00000133110	mechanical_adverse	NCIT:C571	ANTISERUM	DGIdb	1		unknown	inhibit	unknown	DGIdb interaction type	0.0			NCI	29.198280858968932	11.603832214193016	5.736954296236388	16.0	30.53906736939834	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
RPL13	ENSG00000167526	scar_repair_associated	CHEMBL1743000	CITATUZUMAB BOGATOX	DGIdb; Open Targets	2	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type; Open Targets drug-clinical candidate association	0.0		solid tumour; solid tumour/cancer	ChEMBL; Open Targets Platform	37.65958605429243	12.127447864391174	11.542132103434056	12.0	49.32916602211766	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
RPL13	ENSG00000167526	scar_repair_associated	CHEMBL2107890	TAPLITUMOMAB PAPTOX	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			ChEMBL	37.65958605429243	12.127447864391174	11.542132103434056	12.0	49.32916602211766	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
RPL13	ENSG00000167526	scar_repair_associated	CHEMBL2108785	ZOLIMOMAB ARITOX	DGIdb; Open Targets	2	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type; Open Targets drug-clinical candidate association	0.0		Arthritis	ChEMBL; Open Targets Platform	37.65958605429243	12.127447864391174	11.542132103434056	12.0	49.32916602211766	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
RPL13	ENSG00000167526	scar_repair_associated	CHEMBL2108790	TELIMOMAB ARITOX	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			ChEMBL	37.65958605429243	12.127447864391174	11.542132103434056	12.0	49.32916602211766	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
RPL13	ENSG00000167526	scar_repair_associated	CHEMBL2109124	DORLIMOMAB ARITOX	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			ChEMBL	37.65958605429243	12.127447864391174	11.542132103434056	12.0	49.32916602211766	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
RPL13	ENSG00000167526	scar_repair_associated	CHEMBL256997	ATALUREN	Open Targets	1		unknown	context_dependent	unknown	Open Targets drug-clinical candidate association	0.0		Becker muscular dystrophy; Dravet syndrome; Duchenne muscular dystrophy; aniridia; colorectal adenocarcinoma; cyclin-dependent kinase-like 5 deficiency; cystic fibrosis; drug-resistant epilepsy; duchenne dystrophy; endometrial carcinoma; hemophilia A; hemophilia B; methylmalonic acidemia; mucopolysaccharidosis; muscular dystrophy; neuromuscular disease caused by qualitative or quantitative defects of dystrophin; non-muscle contract dystrophy; pulmonary exacerbations	Open Targets Platform	37.65958605429243	12.127447864391174	11.542132103434056	12.0	49.32916602211766	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
RPL13	ENSG00000167526	scar_repair_associated	CHEMBL4297744	ELX-02	DGIdb; Open Targets	2	modulator: None	unknown	context_dependent	unknown	DGIdb interaction type; Open Targets drug-clinical candidate association	0.0		Alport syndrome; cystic fibrosis; nephropathic cystinosis	ChEMBL; Open Targets Platform	37.65958605429243	12.127447864391174	11.542132103434056	12.0	49.32916602211766	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
RPL13	ENSG00000167526	scar_repair_associated	CHEMBL4297789	MT-3724	DGIdb; Open Targets	2	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type; Open Targets drug-clinical candidate association	0.0		B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; diffuse large B-cell lymphoma; lymphoid leukemia; non-Hodgkin lymphoma	ChEMBL; Open Targets Platform	37.65958605429243	12.127447864391174	11.542132103434056	12.0	49.32916602211766	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
RPL13	ENSG00000167526	scar_repair_associated	NCIT:C169791	ATALUREN	DGIdb	1	modulator: None	unknown	context_dependent	unknown	DGIdb interaction type	0.0			ChEMBL	37.65958605429243	12.127447864391174	11.542132103434056	12.0	49.32916602211766	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
RPL13	ENSG00000167526	scar_repair_associated	NCIT:C171712	CYCLOHEXIMIDE	DGIdb	1	inhibitor: INHIBITORY	inhibit	context_dependent	protective_conflict	DGIdb interaction type	0.0			ChEMBL	37.65958605429243	12.127447864391174	11.542132103434056	12.0	49.32916602211766	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
RPL13	ENSG00000167526	scar_repair_associated	RXCUI:10432	THALIDOMIDE	DGIdb	1		unknown	context_dependent	unknown	DGIdb interaction type	0.0			PharmGKB	37.65958605429243	12.127447864391174	11.542132103434056	12.0	49.32916602211766	caution_protective	False	therapeutic hypothesis; not efficacy or treatment recommendation
